header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maarsbergenstraat 416,2546 SZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88023329-maarsbergenstraat-416/?navigateSource=resultlist,20220131_204157,"€ 290,000 kosten koper","€ 2,231    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1940,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building11 m²,130 m²,11 m²,475 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,"Skylight, passive ventilation system and TV via cable",E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
