header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paul Krugerstraat 103,3072 GE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87716006-paul-krugerstraat-103/?navigateSource=resultlist,20220125_234844,"€ 447,500 kosten koper","€ 2,712    The asking price per m² (€ 447,500) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 465,000 kosten koper",6+ months,Available,Available in consultation,€ 103.00 per month,Residential property with shared street entrance (apartment),Resale property,2006,Flat roof,Living area165 m²Other space inside the building6 m²Exterior space attached to the building37 m²External storage space6 m²,165 m²,6 m²,37 m²,6 m²,565 m³,6 rooms (4 bedrooms),3 stories,1st floor,Sliding door and TV via cable,B        What does this mean?,"Double glazing, insulated walls and floor insulation",District heating,District heating,Full ownership,Sun terrace,20 m² (4 meter deep and 5 meter broad),Located at the southwest,Paid parking,Yes,Yes,Yes (€ 103.00 per month),Yes,Yes,Yes,no
