header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Solitudolaan 192 *,1096 DS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679544-solitudolaan-192/?navigateSource=resultlist,20220130_213404,"€ 1,100,000 kosten koper","€ 8,800    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 252.93 per month,Penthouse (apartment),Resale property,2019,Living area125 m²Other space inside the building1 m²Exterior space attached to the building28 m²External storage space20 m²,125 m²,1 m²,28 m²,20 m²,418 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,10th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating and heat recovery unit,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2066),"€ 3.037,43 per year",In residential district and unobstructed surrounding view,Sun terrace,Built-in,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 252.93 per month),Yes,Yes,Yes,no
