header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterkeringweg 103,1051 NZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687686-waterkeringweg-103/?navigateSource=resultlist,20220131_001328,"€ 650,000 kosten koper","€ 5,556    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1997,Living area117 m²Exterior space attached to the building5 m²External storage space6 m²,117 m²,5 m²,6 m²,369 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,7th floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing and completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  30-06-2046),Paid until 30-06-2046,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
