header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marktplein 27,1421 AC Uithoorn        ,https://www.funda.nl/en/koop/uithoorn/appartement-88034523-marktplein-27/?navigateSource=resultlist,20220127_213829,"€ 285,000 kosten koper","€ 4,750    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 129 per month,2 weeks,Under offer,Available on 3/1/2022,€ 130.00 per month,Apartment with shared street entrance (apartment with open entrance to street),Resale property,1981-1990,Disabled access friendly and accessible for seniors,With carpets and curtains,Gable roof covered with roof tiles,Living area60 m²Other space inside the building2 m²Exterior space attached to the building4 m²External storage space6 m²,60 m²,2 m²,4 m²,6 m²,208 m³,2 rooms (1 bedroom),1 story,2nd floor,"Outdoor awning, optical fibre, elevator and mechanical ventilation",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2019, in ownership)",Full ownership,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Built-in,Electricity,No insulation,Public parking,Yes,Yes,No,Yes,Yes,Yes,no
