header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nassaukade 88 HS,1052 CW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671411-nassaukade-88-hs/?navigateSource=resultlist,20220130_182956,"€ 1,350,000 kosten koper","€ 8,036    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 200 per month,2 weeks,Available,Available in consultation,Double ground-floor apartment (apartment),Resale property,1882,Combination roof,Living area168 m²Exterior space attached to the building6 m²External storage space6 m²,168 m²,6 m²,6 m²,575 m³,6 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and 2 toilets",2 stories,1st floor,Mechanical ventilation and TV via cable,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired from 2019, in ownership)",Full ownership,On navigable waterway and alongside water,Back garden,"87 m² (15,59 meter deep and 5,6 meter broad)",Located at the west,Balcony present,Detached wooden storage,Paid parking and resident's parking permits,Yes,No,Yes,Yes,No,Yes,no
