header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tretjakovlaan 52,1064 PR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679175-tretjakovlaan-52/?navigateSource=resultlist,20220128_080401,"€ 475,000 kosten koper","€ 4,847    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,2 weeks,Available,Available in consultation,Mezzanine (apartment),Resale property,1998,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building21 m²External storage space4 m²,98 m²,21 m²,4 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
