header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Theodoor van Hoytemastraat 39,1062 CG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42430028-theodoor-van-hoytemastraat-39/?navigateSource=resultlist,20220130_205646,"€ 525,000 kosten koper","€ 5,147    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 183 per month,4 months,Sold under reservation,Available in consultation,€ 182.55 per month,Upstairs apartment (apartment),Resale property,2003,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Living area102 m²Exterior space attached to the building10 m²External storage space5 m²,102 m²,10 m²,5 m²,313 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",Municipal long-term lease (end date of long-term lease:  15-02-2052),Paid until 15-02-2052,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and french balcony present,Storage box,Underground parking and parking place,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on gated property,Yes,Yes,Yes (€ 182.55 per month),Yes,Yes,Yes,no
