header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Lichtboei 35,9732 JB Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42538164-lichtboei-35/?navigateSource=resultlist,20220129_041920,"€ 230,000 kosten koper","€ 2,473    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 250,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971-1980,Flat roof covered with asphalt roofing,Living area93 m²External storage space12 m²,93 m²,12 m²,153 m²,310 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Triple glazed and energy efficient window,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2019, in ownership)",153 m²,Full ownership,In residential district,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the east,Detached brick storage,Electricity,No insulation,Carport,Parking on private property,no
