header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Egmonderstraatweg 14,1934 AC Egmond aan den Hoef        ,https://www.funda.nl/en/koop/egmond-aan-den-hoef/bouwgrond-42695256-egmonderstraatweg-14/?navigateSource=resultlist,20220130_141716,"€ 435,000 kosten koper","January 28, 2022",Available,Available in consultation,Building plot,660 m²,660 m²,Full ownership,Alongside a quiet road and sheltered location,no
