header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Johan Maurits van Nassaulaan 12,2071 VC Santpoort-Noord        ,https://www.funda.nl/en/koop/santpoort-noord/huis-42676686-johan-maurits-van-nassaulaan-12/?navigateSource=resultlist,20220130_121452,"€ 625,000 kosten koper","€ 5,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1961,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building3 m²External storage space18 m²,125 m²,3 m²,18 m²,302 m²,434 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,C        What does this mean?,Mostly double glazed and insulated walls,CH boiler,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2006, in ownership)",302 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","134 m² (11,01 meter deep and 12,2 meter broad)",Located at the south accessible via the rear,Balcony present,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
