header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Javastraat 36 bis,3531 PR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677448-javastraat-36-bis/?navigateSource=resultlist,20220131_154115,"€ 340,000 kosten koper","€ 3,696    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1918,Living area92 m²Exterior space attached to the building7 m²,92 m²,7 m²,324 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,2 stories,2nd floor,Skylight and passive ventilation system,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Paid parking and public parking,Yes,No,No,No,No,Yes,no
