header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Atjehstraat 64 C,3072 ZH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88908276-atjehstraat-64-c/?navigateSource=resultlist,20220126_175827,"€ 315,000 kosten koper","€ 4,922    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,€ 132.83 per month,Apartment with shared street entrance (apartment),Resale property,1895,Living area64 m²Exterior space attached to the building9 m²External storage space5 m²,64 m²,9 m²,5 m²,201 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,C            1.39What does this mean?,Double glazing,CH boiler,CH boiler,"2019, in ownership",Municipal long-term lease (end date of long-term lease:  31-12-2093),Paid until 31-12-2055,Alongside a quiet road and in residential district,Balcony present,Built-in,Yes,Yes,Yes (€ 132.83 per month),Yes,Yes,Yes,no
