header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Hofdijk 18,3417 XE Montfoort        ,https://www.funda.nl/en/koop/montfoort/huis-42681728-hofdijk-18/?navigateSource=resultlist,20220128_143853,"€ 950,000 kosten koper","€ 5,588    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1991,Combination roof covered with roof tiles,Living area170 m²Other space inside the building19 m²Exterior space attached to the building11 m²External storage space5 m²,170 m²,19 m²,11 m²,5 m²,515 m²,678 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,"Air conditioning, alarm installation, outdoor awning, skylight, mechanical ventilation and flue",B        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",515 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view","Back garden, front garden and side garden","188 m² (15,7 meter deep and 12 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Built-in,1 car,"Electrical door, electricity, heating and running water",Double glazing and insulated walls,Parking on private property,no
