header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Type of parking facilities,error
Koelmanstraat 8,7901 BV Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42582725-koelmanstraat-8/?navigateSource=resultlist,20220128_022023,"€ 390,000 kosten koper","€ 3,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, double house",Resale property,1960,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area130 m²Other space inside the building17 m²,130 m²,17 m²,357 m²,543 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Sliding door and TV via cable,D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",357 m²,Full ownership,In center and in residential district,Back garden and front garden,150 m² (15 meter deep and 10 meter broad),Located at the north accessible via the rear,Not yet present but possible,Parking on private property and resident's parking permits,no
