header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Hoofdstraat 84 G,6333 BK Schimmert        ,https://www.funda.nl/en/koop/schimmert/appartement-85505269-hoofdstraat-84-g/?navigateSource=resultlist,20220127_215308,"€ 293,500 vrij op naam","€ 3,812    The asking price per m² (€ 293,500) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Penthouse (apartment),77 m² residential surface area,3 rooms (1 bedroom),231 m³,Not available,New property,2021,no
