header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Gilleshof 38,1066 PZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42443922-sint-gilleshof-38/?navigateSource=resultlist,20220130_190207,"€ 798,000 kosten koper","€ 4,866    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 895,000 kosten koper",4 months,Available,Available in consultation,€ 372.49 per month,Maisonnette (apartment),Resale property,1993,Disabled access friendly,Flat roof,Living area164 m²Exterior space attached to the building13 m²External storage space7 m²,164 m²,13 m²,7 m²,544 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,2 baths and shower,2 stories,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"Atag ( combination boiler from 2016, in ownership)",Ownership encumbered with long-term leaset,Paid until 16-09-2042,In residential district and unobstructed surrounding view,Balcony present,Attached brick storage,Public parking,Yes,Yes,Yes (€ 372.49 per month),Yes,Yes,Yes,no
