header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Linnaeuskade 19 -huis,1098 BE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42584625-linnaeuskade-19-huis/?navigateSource=resultlist,20220130_202301,"€ 795,000 kosten koper","€ 7,098    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 125.00 per month,Ground-floor apartment (apartment),Resale property,1902,Flat roof covered with asphalt roofing,Living area112 m²External storage space1 m²,112 m²,1 m²,422 m³,3 rooms (3 bedrooms),1 bathroom,Bath and toilet,2 stories,Ground floor,TV via cable,E        What does this mean?,Double glazing and mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside water and unobstructed surrounding view,Back garden,"20 m² (5 meter deep and 5,6 meter broad)",Located at the south,Built-in,Paid parking,Yes,Yes,Yes (€ 125.00 per month),Yes,No,Yes,no
