header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Barbusselaan 77,1102 TS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42659261-barbusselaan-77/?navigateSource=resultlist,20220130_204718,"€ 275,000 kosten koper","€ 3,235    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 136 per month,6 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area85 m²Exterior space attached to the building5 m²,85 m²,5 m²,247 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  01-02-2035),Paid until 01-02-2035,In residential district,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
