header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wethouder van Eschstraat 111,5342 AZ Oss        ,https://www.funda.nl/en/koop/oss/appartement-88021555-wethouder-van-eschstraat-111/?navigateSource=resultlist,20220129_182348,"€ 260,000 kosten koper","€ 2,261    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,Penthouse (apartment),Resale property,1980,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area115 m²Exterior space attached to the building15 m²External storage space20 m²,115 m²,15 m²,20 m²,350 m³,4 rooms (3 bedrooms),1 bathroom,Shower,1 story,3rd floor,TV via cable,C        What does this mean?,CH boiler,CH boiler,"HRE (gas-fired combination boiler from 2019, in ownership)",Full ownership,Sheltered location and unobstructed surrounding view,Balcony present,Built-in,Built-in,1 car,Electricity,"Paid parking, parking on private property and public parking",Yes,Yes,Yes,Yes,Yes,Yes,no
