header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gustav Mahlerlaan 919,1082 MK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539872-gustav-mahlerlaan-919/?navigateSource=resultlist,20220130_193606,"€ 840,000 kosten koper","€ 9,655    The asking price per m² (€ 840,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 347.03 per month,Upstairs apartment (apartment),Resale property,2016,Living area87 m²Exterior space attached to the building8 m²External storage space20 m²,87 m²,8 m²,20 m²,260 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,9th floor,"Balanced ventilation system, <{cctv}>, optical fibre, elevator, mechanical ventilation, passive ventilation system and flue",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Central facility,Ownership encumbered with long-term leaset,"In center, in residential district and unobstructed surrounding view",Balcony present,Built-in,"Built-in, underground parking and parking place",1 car,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 347.03 per month),Yes,Yes,Yes,no
