header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Sperwerstraat 13,3882 JR Putten        ,https://www.funda.nl/en/koop/putten/huis-88045218-sperwerstraat-13/?navigateSource=resultlist,20220129_164348,"€ 669,500 kosten koper","€ 3,761    The asking price per m² (€ 669,500) is calculated by dividing the asking price of the home by the living area (178 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1999,Gable roof covered with roof tiles,Living area178 m²Other space inside the building22 m²Exterior space attached to the building39 m²,178 m²,22 m²,39 m²,264 m²,745 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 1999, in ownership)",264 m²,Full ownership,Back garden and front garden,"79 m² (11,32 meter deep and 7 meter broad)",Located at the south,Attached brick garage,1 car,"Electricity, heating and running water","Roof insulation, double glazing and floor insulation",Parking on private property,no
