header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rigastraat 255,8232 RR Lelystad        ,https://www.funda.nl/en/koop/lelystad/appartement-42572967-rigastraat-255/?navigateSource=resultlist,20220129_064651,"€ 595,000 kosten koper","€ 3,542    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,€ 189.00 per month,Upstairs apartment (apartment),Resale property,2021,With carpets and curtains,Flat roof,Living area168 m²Exterior space attached to the building27 m²,168 m²,27 m²,525 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Toilet,6 stories,4th floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A+++        What does this mean?,Completely insulated,Geothermal heating,Geothermal heating,Full ownership,"In center, in residential district and unobstructed surrounding view",Roof terrace present,Underground parking and parking place,Parking on gated property,Yes,Yes,Yes (€ 189.00 per month),Yes,Yes,Yes,no
