header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Garden,error
Wilde Bij (Bouwnr. 51),2627 AK Delft        ,https://www.funda.nl/en/koop/delft/huis-42493407-wilde-bij-bouwnr-51/?navigateSource=resultlist,20220129_095800,"€ 680,000 vrij op naam","€ 4,096    The asking price per m² (€ 680,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area166 m²,166 m²,498 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,4 stories,Solar panels,A        What does this mean?,Back garden and front garden,no
