header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leerdamhof 242,1108 BW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88970696-leerdamhof-242/?navigateSource=resultlist,20220130_205937,"€ 325,000 kosten koper","€ 3,457    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 195 per month,2 months,Sold under reservation,Available in consultation,€ 195.00 per month,Upstairs apartment (apartment),Resale property,1980,Partly furnished with carpets and curtains,Flat roof,Living area94 m²Exterior space attached to the building9 m²External storage space16 m²,94 m²,9 m²,16 m²,307 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Elevator and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,Parking place,Resident's parking permits,Yes,Yes,Yes (€ 195.00 per month),Yes,Yes,Yes,no
