header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Bouwkavel 420,4205 MA Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/bouwgrond-41926795-bouwkavel-420/?navigateSource=resultlist,20220129_070649,"€ 330,323 kosten koper","€ 201,888 kosten koper",6+ months,Under option,Available in consultation,Building plot,769 m²,769 m²,Full ownership,Alongside a quiet road and in residential district,no
