header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reguliersdwarsstraat 46 B,1017 BM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42541445-reguliersdwarsstraat-46-b/?navigateSource=resultlist,20220130_215247,"€ 1,330,000 kosten koper","€ 8,210    The asking price per m² (€ 1,330,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 237 per month,7 weeks,Available,Available in consultation,Mezzanine (apartment),Resale property,2001,Flat roof covered with asphalt roofing,Living area162 m²Exterior space attached to the building47 m²External storage space22 m²,162 m²,47 m²,22 m²,494 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",2 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2001, in ownership)",Full ownership,Full ownership,Full ownership,In center,Sun terrace,Roof terrace present and balcony present,Built-in,Electricity,Garage and underground parking,1 car,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
