header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Molenbeekstraat 10,3521 EV Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42680211-molenbeekstraat-10/?navigateSource=resultlist,20220131_160038,"€ 850,000 kosten koper","€ 6,115    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,2003,Flat roof,Living area139 m²Exterior space attached to the building21 m²External storage space9 m²,139 m²,21 m²,9 m²,139 m²,397 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Outdoor awning and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility and district heating,139 m²,Long-term lease,Bought off for eternity,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden and sun terrace,"42 m² (7,8 meter deep and 5,4 meter broad)",Located at the south,Roof terrace present,Detached wooden storage,Resident's parking permits,no
