header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zwartehofslaan 26,8375 AG Oldemarkt        ,https://www.funda.nl/en/koop/oldemarkt/huis-42536218-zwartehofslaan-26/?navigateSource=resultlist,20220129_080001,"€ 250,000 kosten koper","€ 2,632    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1952,Gable roof covered with roof tiles,Living area95 m²Other space inside the building39 m²External storage space41 m²,95 m²,39 m²,41 m²,360 m²,317 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories and a attic,"Outdoor awning, mechanical ventilation, flue and TV via cable",F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Itho Daalderop (gas-fired combination boiler from 2011, in ownership)",360 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"124 m² (16,5 meter deep and 7,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Detached brick garage,1 car,Loft and electricity,Parking on private property and public parking,no
