header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Falkenaweg 38 b,8442 LD Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/appartement-42666944-burgemeester-falkenaweg-38-b/?navigateSource=resultlist,20220129_181637,"€ 390,000 kosten koper","€ 3,421    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,2009,Listed building (national monument),Hip roof covered with roof tiles,Living area114 m²Other space inside the building11 m²Exterior space attached to the building9 m²External storage space18 m²,114 m²,11 m²,9 m²,18 m²,404 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation, sliding door, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside busy road, sheltered location and in center",Balcony present,Garage,1 car,Electrical door and electricity,Resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
