header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hooftskade 35 36,2526 KA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42513311-hooftskade-35-36/?navigateSource=resultlist,20220131_223738,"€ 475,000 kosten koper","€ 3,006    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,€ 630.77 per month,Upstairs apartment (apartment),Resale property,1867,Monumental building,Living area158 m²Exterior space attached to the building19 m²External storage space8 m²,158 m²,19 m²,8 m²,553 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and shower,3 stories,3rd floor,Mechanical ventilation,C            1.54What does this mean?,Partly double glazed,District heating,Electrical boiler (rental),Full ownership,Full ownership,In center and in residential district,Balcony present,Built-in,Paid parking and public parking,Yes,Yes,Yes (€ 630.77 per month),Yes,Yes,Yes,no
