header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Deurloo 11,3247 XG Dirksland        ,https://www.funda.nl/en/koop/dirksland/huis-88035333-deurloo-11/?navigateSource=resultlist,20220127_230834,"€ 250,000 kosten koper","€ 2,778    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1960-1970,Gable roof covered with roof tiles,Living area90 m²Exterior space attached to the building8 m²External storage space9 m²,90 m²,8 m²,9 m²,155 m²,316 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a attic,Rolldown shutters and solar panels,B        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"Intergas Xtreme 36 (gas-fired from 2019, to rent)",155 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"76 m² (12,75 meter deep and 5,95 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
