header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Ring 20,3214 AT Zuidland        ,https://www.funda.nl/en/koop/zuidland/huis-88913156-ring-20/?navigateSource=resultlist,20220129_202624,"€ 579,000 kosten koper","€ 2,731    The asking price per m² (€ 579,000) is calculated by dividing the asking price of the home by the living area (212 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house (official/company house or apartment)",Resale property,1650,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area212 m²Other space inside the building50 m²Exterior space attached to the building54 m²External storage space130 m²,212 m²,50 m²,54 m²,130 m²,287 m²,916 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,4 stories,"Elevator, passive ventilation system and TV via cable",Not available,Partly double glazed,CH boiler and gas heaters,CH boiler,"Happy day (gas-fired combination boiler from 1984, in ownership)",287 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location and in center",Back garden,Roof terrace present,Detached brick garage,1 car,Electricity and running water,Public parking,no
