header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vaartweg 132,1217 SX Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42683384-vaartweg-132/?navigateSource=resultlist,20220129_165037,"€ 350,000 kosten koper","€ 5,000    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 217.00 per month,Ground-floor apartment (apartment),Resale property,1959,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area70 m²Other space inside the building12 m²Exterior space attached to the building23 m²External storage space12 m²,70 m²,12 m²,23 m²,12 m²,222 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,Ground floor,"Optical fibre, flue and TV via cable",C        What does this mean?,Floor insulation,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view",Sun terrace,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 217.00 per month),Yes,Yes,Yes,no
