header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Struytse Hoeck 172,3224 HB Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/appartement-88026096-struytse-hoeck-172/?navigateSource=resultlist,20220129_205402,"€ 230,000 kosten koper","€ 2,091    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 173.05 per month,Maisonnette,Resale property,1980,Hip roof covered with roof tiles,Living area110 m²Exterior space attached to the building15 m²External storage space9 m²,110 m²,15 m²,9 m²,330 m³,4 rooms,1 bathroom,Toilet,2 stories,1st floor,Elevator and rolldown shutters,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,In center,Detached brick storage,Public parking,Yes,Yes,Yes (€ 173.05 per month),Yes,No,Yes,no
