header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Janstraat 1 H,4901 LR Oosterhout (NB)        ,https://www.funda.nl/en/koop/oosterhout-nb/appartement-42695476-sint-janstraat-1-h/?navigateSource=resultlist,20220127_213118,"€ 589,000 kosten koper","€ 2,975    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1997,Combination roof covered with asphalt roofing and roof tiles,Living area198 m²Other space inside the building10 m²Exterior space attached to the building61 m²External storage space6 m²,198 m²,10 m²,61 m²,6 m²,625 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,"Air conditioning, elevator, mechanical ventilation and flue",C        What does this mean?,Completely insulated,CH boiler and gas heater,CH boiler,"Nefit HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,In center,"Roof terrace present, balcony present and french balcony present",Built-in,Yes,Yes,Yes,Yes,Yes,Yes,no
