header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dordtselaan 157 c,3081 BM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42535963-dordtselaan-157-c/?navigateSource=resultlist,20220126_171232,"€ 285,000 kosten koper","€ 2,478    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 275,000 kosten koper",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1938,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building35 m²,115 m²,35 m²,400 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,2 stories,4th floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,Nefit ( combination boiler from 2009),Full ownership,In center and in residential district,Sun terrace,"25 m² (4,67 meter deep and 5,4 meter broad)",Located at the southwest,Balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
