header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Elzentlaan 13,5611 LG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42680647-elzentlaan-13/?navigateSource=resultlist,20220201_004013,"€ 1,495,000 kosten koper","€ 6,127    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (244 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1930,Combination roof covered with roof tiles,Living area244 m²Other space inside the building12 m²Exterior space attached to the building7 m²External storage space17 m²,244 m²,12 m²,7 m²,17 m²,295 m²,915 m³,8 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet","3 stories, a/an loft and a basement","Air conditioning, mechanical ventilation and flue",F        What does this mean?,"Roof insulation, mostly double glazed and floor insulation","CH boiler, electric heating, fireplace and partial floor heating",CH boiler,"Nefit 9000i (gas-fired combination boiler from 2019, in ownership)",295 m²,Full ownership,In center and in residential district,"Back garden, patio/atrium and front garden",72 m² (12 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Attached brick garage,1 car,Resident's parking permits,no
