header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Bitgumerdyk 4,9041 CC Berltsum        ,https://www.funda.nl/en/koop/berltsum/huis-42521426-bitgumerdyk-4/?navigateSource=resultlist,20220128_040530,"€ 189,000 kosten koper","€ 1,948    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1880,Living area97 m²Other space inside the building21 m²Exterior space attached to the building1 m²External storage space27 m²,97 m²,21 m²,1 m²,27 m²,265 m²,403 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Outdoor awning, skylight and passive ventilation system",E        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2009, in ownership)",265 m²,Full ownership,Alongside a quiet road and in center,Surrounded by garden,Detached brick storage,Parking on private property,no
