header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Parkstraat 22,6881 JE Velp (GE)        ,https://www.funda.nl/en/koop/velp-ge/huis-42584481-parkstraat-22/?navigateSource=resultlist,20220130_143315,"€ 485,000 kosten koper","€ 3,619    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1906,Protected townscape or village view (permit needed for alterations),Mansard roof covered with asphalt roofing and roof tiles,Living area134 m²Other space inside the building16 m²Exterior space attached to the building1 m²External storage space3 m²,134 m²,16 m²,1 m²,3 m²,225 m²,551 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,"2 stories, a/an loft and a basement","Skylight, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",225 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden",70 m² (10 meter deep and 7 meter broad),Located at the east,Balcony present,Attached wooden storage,"Electricity, heating and running water",Parking on private property and public parking,no
