header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
1e Daalsedijk 296 A,3513 TL Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42655842-1e-daalsedijk-296-a/?navigateSource=resultlist,20220131_153636,"€ 289,000 kosten koper","€ 5,667    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 93 per month,7 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1921,Combination roof covered with asphalt roofing and roof tiles,Living area51 m²,51 m²,189 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,Alongside a quiet road and in residential district,Paid parking and resident's parking permits,Yes,No,Yes,Yes,Yes,Yes,no
