header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vasco da Gamalaan 113,3526 ES Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42675012-vasco-da-gamalaan-113/?navigateSource=resultlist,20220131_163038,"€ 265,000 kosten koper","€ 4,141    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 118.00 per month,Galleried apartment (apartment with open entrance to street),Resale property,1988,Living area64 m²Exterior space attached to the building7 m²External storage space5 m²,64 m²,7 m²,5 m²,197 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and insulated walls,CH boiler,Central facility,"Intergas ketel (gas-fired combination boiler from 2012, in ownership)",Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 118.00 per month),Yes,Yes,Yes,no
