header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Bernhardstraat,7064 GD Silvolde        ,https://www.funda.nl/en/koop/silvolde/appartement-42422664-prins-bernhardstraat/?navigateSource=resultlist,20220130_155649,"€ 321,500 vrij op naam","€ 4,019    The asking price per m² (€ 321,500) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Galleried apartment (apartment),New property,After 2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area80 m²External storage space6 m²,80 m²,6 m²,209 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,2nd floor,"Balanced ventilation system, outdoor awning, elevator, mechanical ventilation, sliding door, TV via cable and solar panels",Not available,"Roof insulation, triple glazed, energy efficient window, insulated walls, floor insulation and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Built-in,Electricity,"Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property and public parking,Yes,Yes,Yes,No,Yes,Yes,no
