header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Erica 10,3317 HG Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42583222-erica-10/?navigateSource=resultlist,20220130_143339,"€ 325,000 kosten koper","€ 3,037    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1962,Gable roof covered with roof tiles,Living area107 m²Exterior space attached to the building4 m²External storage space7 m²,107 m²,4 m²,7 m²,150 m²,362 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,3 stories and a basement,D        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Intergas HR (gas-fired from 2010, in ownership)",150 m²,Full ownership,In residential district,Back garden and front garden,"66 m² (10,5 meter deep and 6,25 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
