header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Savornin Lohmanplantsoen 83,2253 VN Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-88033913-de-savornin-lohmanplantsoen-83/?navigateSource=resultlist,20220128_082157,"€ 525,000 kosten koper","€ 3,832    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1973,Gable roof covered with plastic,Living area137 m²Other space inside the building16 m²Exterior space attached to the building26 m²,137 m²,16 m²,26 m²,166 m²,535 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a attic,Flue and TV via cable,C        What does this mean?,Roof insulation,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2010, in ownership)",166 m²,Full ownership,In residential district,Back garden and front garden,"55 m² (8,5 meter deep and 6,5 meter broad)",Located at the west,Balcony present,Attached brick garage,1 car,Electricity,No insulation,Public parking,no
