header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kapelaan Gerrit Grootstraat 52,1502 XL Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42540389-kapelaan-gerrit-grootstraat-52/?navigateSource=resultlist,20220128_041224,"€ 275,000 kosten koper","€ 3,929    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 159.50 per month,Maisonnette (apartment),Resale property,2002,Flat roof,Living area70 m²Exterior space attached to the building11 m²External storage space18 m²,70 m²,11 m²,18 m²,227 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,1st floor,"Alarm installation, elevator and mechanical ventilation",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in center,Balcony present,Storage box,Underground parking and parking place,Yes,Yes,Yes (€ 159.50 per month),Yes,Yes,Yes,no
