header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Akkerlanden 4,2642 KJ Pijnacker        ,https://www.funda.nl/en/koop/pijnacker/huis-42530502-akkerlanden-4/?navigateSource=resultlist,20220129_093938,"€ 389,000 kosten koper","€ 3,740    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2005,Gable roof covered with roof tiles,Living area104 m²External storage space7 m²,104 m²,7 m²,114 m²,370 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,"Outdoor awning, skylight, mechanical ventilation and rolldown shutters",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2005, in ownership)",114 m²,Full ownership,In residential district,Back garden and front garden,"43 m² (8,37 meter deep and 5,15 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
