header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Rijksweg 13,5391 LH Nuland        ,https://www.funda.nl/en/koop/nuland/huis-41119505-rijksweg-13/?navigateSource=resultlist,20220128_000244,"€ 1,050,000 kosten koper","€ 4,709    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (223 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1960,Accessible for seniors,Hip roof covered with roof tiles,Living area223 m²Other space inside the building22 m²External storage space72 m²,223 m²,22 m²,72 m²,"12,352 m²",915 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and 2 toilets",2 stories and a basement,"Outdoor awning, skylight, optical fibre and flue",D        What does this mean?,"Roof insulation, partly double glazed, insulated walls and secondary glazing",CH boiler and fireplace,CH boiler,"Nefit Excellent (gas-fired combination boiler from 2006, in ownership)",12.352 m²,Full ownership,In wooded surroundings,Surrounded by garden,Detached brick storage,Electricity,Carport and detached brick garage,3 cars,Parking on gated property and parking on private property,no
