header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buiten Walevest 15 E,3311 AD Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42666885-buiten-walevest-15-e/?navigateSource=resultlist,20220128_025813,"€ 1,100,000 kosten koper","€ 5,500    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,€ 200.00 per month,Mezzanine (apartment),Resale property,2021,Combination roof,Living area200 m²Exterior space attached to the building4 m²External storage space5 m²,200 m²,4 m²,5 m²,600 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,1st floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation, completely insulated and secondary glazing",CH boiler and complete floor heating,CH boiler,"Intergas hre36-30 combi cv ketel. (gas-fired combination boiler from 2021, in ownership)",Full ownership,"On navigable waterway, sheltered location, in center and unobstructed surrounding view",Sun terrace,"3 m² (2,5 meter deep and 1 meter broad)",Located at the northeast,Balcony present,Parking place,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
