header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grafiek 115,2907 DD Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-42650536-grafiek-115/?navigateSource=resultlist,20220129_035817,"€ 225,000 kosten koper","€ 3,358    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 98.96 per month,Maisonnette (apartment),Resale property,1983,Combination roof,Living area67 m²Exterior space attached to the building7 m²External storage space5 m²,67 m²,7 m²,5 m²,216 m³,2 rooms (1 bedroom),2 stories,2nd floor,Skylight,B        What does this mean?,Energy efficient window,District heating and partial floor heating,District heating,Full ownership,In residential district,Sun terrace,"7 m² (1,7 meter deep and 4,1 meter broad)",Located at the east,Storage box,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 98.96 per month),Yes,Yes,Yes,no
