header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Slotermeerlaan 16 -B,1064 HB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42596934-slotermeerlaan-16-b/?navigateSource=resultlist,20220130_213617,"€ 395,000 kosten koper","€ 4,072    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 120 per month,3 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building9 m²External storage space8 m²,97 m²,9 m²,8 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,5 stories,Ground floor,Sliding door and TV via cable,A        What does this mean?,Double glazing and completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas  (gas-fired combination boiler from 2007, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-06-2049),Paid until 15-06-2049,In center and in residential district,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
