header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Nunspeetlaan 254,2573 GN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88916431-nunspeetlaan-254/?navigateSource=resultlist,20220131_224409,"€ 220,000 kosten koper","€ 2,973    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Apartment with shared street entrance (apartment),74 m² residential surface area,4 rooms (3 bedrooms),240 m³,G        What does this mean?,Resale property,1934,no
