header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Wim Sonneveldstraat 1,2548 ZM Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42546066-wim-sonneveldstraat-1/?navigateSource=resultlist,20220131_220347,"€ 525,000 kosten koper","€ 3,431    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2002,Gable roof covered with roof tiles,Living area153 m²External storage space6 m²,153 m²,6 m²,233 m²,518 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler and solar boiler,"Nefit (gas-fired from 2018, in ownership)",233 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","90 m² (10,6 meter deep and 8,5 meter broad)",Located at the northwest accessible via the rear,French balcony present,Detached wooden storage,Electricity,Public parking,no
