header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hunzestraat 114 II,1079 WH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680962-hunzestraat-114-ii/?navigateSource=resultlist,20220130_185556,"€ 850,000 kosten koper","€ 7,456    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 195.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1935,Living area114 m²Other space inside the building1 m²Exterior space attached to the building20 m²,114 m²,1 m²,20 m²,360 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,Mechanical ventilation,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  31-05-2060),"€ 710,29 per year",In residential district,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 195.00 per month),No,No,Yes,no
