header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Location,error
Type 3E (Bouwnr. 94),3029 BH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42407192-type-3e-bouwnr-94/?navigateSource=resultlist,20220126_165821,"€ 544,500 vrij op naam","€ 4,950    The asking price per m² (€ 544,500) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2023,Living area110 m²,110 m²,266 m³,4 rooms (3 bedrooms),1 story,2nd floor,A        What does this mean?,Completely insulated,Complete floor heating,Alongside park and in residential district,no
