header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Semarangstraat 13 C,1095 GA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675303-semarangstraat-13-c/?navigateSource=resultlist,20220130_202934,"€ 450,000 kosten koper","€ 6,164    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 153 per month,3 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1981,Living area73 m²Exterior space attached to the building8 m²External storage space5 m²,73 m²,8 m²,5 m²,244 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired from 2020, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2032),Paid until 30-11-2032,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Yes,Yes,Yes,Yes,Yes,Yes,no
