header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwkavels Heereparck (Bouwnr. 6),2161 AC Lisse        ,https://www.funda.nl/en/koop/lisse/bouwgrond-42529080-bouwkavels-heereparck-bouwnr-6/?navigateSource=resultlist,20220128_231921,"€ 640,000 vrij op naam",2 months,Under option,Available in consultation,Building plot,668 m²,no
