header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Inspecteur Schreuderlaan 162,3761 ZA Soest        ,https://www.funda.nl/en/koop/soest/appartement-42684732-inspecteur-schreuderlaan-162/?navigateSource=resultlist,20220128_023724,"€ 600,000 kosten koper","€ 5,172    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 247 per month,Today,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1999,Living area116 m²Exterior space attached to the building7 m²External storage space8 m²,116 m²,7 m²,8 m²,347 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,3rd floor,Outdoor awning and elevator,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch 26HRC (gas-fired combination boiler from 2007, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in center,Balcony present and french balcony present,Built-in,Electricity,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
