header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Mondriaanstraat 11,7312 SP Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42681977-mondriaanstraat-11/?navigateSource=resultlist,20220128_143758,"€ 425,000 kosten koper","€ 3,935    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1965,Gable roof,Living area108 m²Exterior space attached to the building21 m²External storage space19 m²,108 m²,21 m²,19 m²,292 m²,379 m³,6 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,"Skylight, passive ventilation system, flue and TV via cable",E        What does this mean?,CH boiler,CH boiler,2013,292 m²,Full ownership,"Back garden, front garden and side garden",Detached brick storage,"Electricity, heating and running water",Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
