header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lekstraat 95,1442 RM Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42680872-lekstraat-95/?navigateSource=resultlist,20220129_094343,"€ 250,000 kosten koper","€ 3,472    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 160.42 per month,Upstairs apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building5 m²External storage space9 m²,72 m²,5 m²,9 m²,238 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,A        What does this mean?,Double glazing and energy efficient window,District heating,District heating,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 160.42 per month),Yes,Yes,Yes,no
