header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herengracht 17 F,2511 EG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42441683-herengracht-17-f/?navigateSource=resultlist,20220131_225210,"€ 1,295,000 kosten koper","€ 6,852    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 517.90 per month,Ground-floor apartment (apartment),Resale property,1647,Combination roof covered with asphalt roofing and roof tiles,Living area189 m²Other space inside the building2 m²Exterior space attached to the building18 m²External storage space4 m²,189 m²,2 m²,18 m²,4 m²,721 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,Mechanical ventilation,Not available,"CH boiler, complete floor heating and heat recovery unit",CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",Full ownership,Sheltered location and in center,Back garden and sun terrace,"17 m² (2,55 meter deep and 6,84 meter broad)",Located at the south,Roof terrace present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 517.90 per month),Yes,Yes,Yes,no
