header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heemraadstraat 151,2586 ST Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42596365-heemraadstraat-151/?navigateSource=resultlist,20220131_195835,"€ 325,000 kosten koper","€ 3,652    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 60.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1936,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area89 m²Other space inside the building1 m²Exterior space attached to the building8 m²,89 m²,1 m²,8 m²,308 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Flue,E        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Vaillant Ecotec (gas-fired from 2014, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 60.00 per month),No,No,Yes,no
