header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tugelaweg 49 A,1092 VH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42667379-tugelaweg-49-a/?navigateSource=resultlist,20220130_191447,"€ 475,000 kosten koper","€ 7,422    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 98 per month,4 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,2014,Flat roof covered with asphalt roofing,Living area64 m²,64 m²,237 m³,2 rooms (1 bedroom),1 story,4th floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",Not available,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR combiketel (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
