header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Jol 32 12,8243 HC Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88041590-jol-32-12/?navigateSource=resultlist,20220128_083721,"€ 395,000 kosten koper","€ 2,883    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1980,Combination roof covered with other,Living area137 m²Other space inside the building12 m²,137 m²,12 m²,472 m²,545 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Skylight and TV via cable,C        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",472 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,180 m² (12 meter deep and 15 meter broad),Located at the southwest accessible via the rear,Built-in,Built-in,1 car,Electricity,Parking on private property and public parking,no
